NORMALIZED_TIME, INERTIAL_X, INERTIAL_Y, INERTIAL_Z, ASTEROID_X, ASTEROID_Y, ASTEROID_Z, RADIUS
 0.133, 0.738, 0.910, 1.105, 1.171, 0.041, 1.105, 1.610
 0.133, 0.734, 0.912, 1.106, 1.170, 0.044, 1.106, 1.610
 0.133, 0.731, 0.913, 1.106, 1.169, 0.047, 1.106, 1.610
 0.133, 0.727, 0.915, 1.107, 1.168, 0.050, 1.107, 1.610
 0.133, 0.724, 0.916, 1.108, 1.167, 0.053, 1.108, 1.610
 0.133, 0.721, 0.918, 1.109, 1.166, 0.056, 1.109, 1.610
 0.133, 0.717, 0.919, 1.110, 1.165, 0.059, 1.110, 1.610
 0.133, 0.714, 0.921, 1.110, 1.164, 0.062, 1.110, 1.610
 0.133, 0.711, 0.922, 1.111, 1.163, 0.065, 1.111, 1.610
 0.133, 0.707, 0.924, 1.112, 1.162, 0.068, 1.112, 1.610
 0.134, 0.704, 0.926, 1.112, 1.161, 0.071, 1.112, 1.609
 0.134, 0.701, 0.928, 1.113, 1.160, 0.074, 1.113, 1.609
 0.134, 0.697, 0.929, 1.114, 1.159, 0.077, 1.114, 1.609
 0.134, 0.694, 0.931, 1.114, 1.159, 0.081, 1.114, 1.609
 0.134, 0.691, 0.933, 1.115, 1.158, 0.084, 1.115, 1.609
 0.134, 0.688, 0.935, 1.115, 1.157, 0.087, 1.115, 1.609
 0.134, 0.684, 0.936, 1.115, 1.156, 0.090, 1.115, 1.609
 0.134, 0.681, 0.938, 1.116, 1.156, 0.093, 1.116, 1.609
 0.134, 0.678, 0.940, 1.116, 1.155, 0.096, 1.116, 1.609
 0.134, 0.675, 0.942, 1.117, 1.155, 0.099, 1.117, 1.609
 0.134, 0.672, 0.944, 1.117, 1.154, 0.102, 1.117, 1.609
 0.134, 0.669, 0.946, 1.117, 1.153, 0.105, 1.117, 1.609
 0.134, 0.666, 0.947, 1.117, 1.153, 0.108, 1.117, 1.609
 0.134, 0.663, 0.949, 1.118, 1.152, 0.111, 1.118, 1.609
 0.134, 0.660, 0.951, 1.118, 1.152, 0.114, 1.118, 1.609
 0.135, 0.657, 0.953, 1.118, 1.151, 0.117, 1.118, 1.609
 0.135, 0.654, 0.955, 1.118, 1.151, 0.120, 1.118, 1.609
 0.135, 0.651, 0.957, 1.118, 1.151, 0.123, 1.118, 1.609
 0.135, 0.648, 0.959, 1.118, 1.150, 0.126, 1.118, 1.609
 0.135, 0.645, 0.961, 1.119, 1.150, 0.129, 1.119, 1.609
 0.135, 0.642, 0.963, 1.118, 1.150, 0.132, 1.118, 1.609
 0.135, 0.639, 0.965, 1.118, 1.149, 0.135, 1.118, 1.609
 0.135, 0.636, 0.967, 1.118, 1.149, 0.138, 1.118, 1.609
 0.135, 0.634, 0.969, 1.118, 1.149, 0.141, 1.118, 1.609
 0.135, 0.631, 0.971, 1.118, 1.149, 0.144, 1.118, 1.609
 0.135, 0.628, 0.973, 1.118, 1.149, 0.148, 1.118, 1.610
 0.135, 0.625, 0.975, 1.117, 1.149, 0.151, 1.117, 1.610
 0.135, 0.622, 0.978, 1.117, 1.149, 0.154, 1.117, 1.610
 0.135, 0.619, 0.980, 1.117, 1.149, 0.157, 1.117, 1.610
 0.135, 0.616, 0.982, 1.116, 1.149, 0.160, 1.116, 1.610
 0.136, 0.614, 0.984, 1.116, 1.149, 0.163, 1.116, 1.610
 0.136, 0.611, 0.987, 1.115, 1.149, 0.166, 1.115, 1.610
 0.136, 0.608, 0.989, 1.115, 1.149, 0.169, 1.115, 1.610
 0.136, 0.605, 0.991, 1.114, 1.149, 0.173, 1.114, 1.610
 0.136, 0.603, 0.994, 1.114, 1.149, 0.176, 1.114, 1.610
 0.136, 0.600, 0.996, 1.113, 1.149, 0.179, 1.113, 1.610
 0.136, 0.597, 0.998, 1.113, 1.149, 0.182, 1.113, 1.610
 0.136, 0.595, 1.001, 1.112, 1.149, 0.185, 1.112, 1.610
 0.136, 0.592, 1.003, 1.112, 1.149, 0.188, 1.112, 1.610
 0.136, 0.589, 1.005, 1.111, 1.149, 0.191, 1.111, 1.610
 0.136, 0.586, 1.007, 1.111, 1.149, 0.194, 1.111, 1.610
 0.136, 0.584, 1.010, 1.110, 1.149, 0.197, 1.110, 1.610
 0.136, 0.581, 1.012, 1.110, 1.149, 0.200, 1.110, 1.610
 0.136, 0.578, 1.014, 1.109, 1.149, 0.203, 1.109, 1.610
 0.136, 0.575, 1.016, 1.109, 1.149, 0.206, 1.109, 1.610
 0.137, 0.572, 1.018, 1.109, 1.149, 0.209, 1.109, 1.610
 0.137, 0.569, 1.020, 1.109, 1.149, 0.212, 1.109, 1.610
 0.137, 0.566, 1.022, 1.108, 1.148, 0.215, 1.108, 1.610
 0.137, 0.563, 1.024, 1.108, 1.148, 0.218, 1.108, 1.610
 0.137, 0.560, 1.025, 1.108, 1.148, 0.221, 1.108, 1.610
 0.137, 0.557, 1.027, 1.108, 1.147, 0.224, 1.108, 1.610
 0.137, 0.554, 1.029, 1.108, 1.147, 0.227, 1.108, 1.610
 0.137, 0.551, 1.031, 1.108, 1.146, 0.230, 1.108, 1.611
 0.137, 0.548, 1.032, 1.108, 1.146, 0.233, 1.108, 1.611
 0.137, 0.545, 1.034, 1.108, 1.145, 0.236, 1.108, 1.611
 0.137, 0.542, 1.036, 1.108, 1.145, 0.239, 1.108, 1.611
 0.137, 0.539, 1.037, 1.108, 1.144, 0.241, 1.108, 1.611
 0.137, 0.536, 1.039, 1.108, 1.143, 0.244, 1.108, 1.611
 0.137, 0.533, 1.040, 1.108, 1.143, 0.247, 1.108, 1.611
 0.137, 0.530, 1.042, 1.108, 1.142, 0.250, 1.108, 1.611
 0.138, 0.527, 1.043, 1.108, 1.141, 0.252, 1.108, 1.611
 0.138, 0.524, 1.045, 1.109, 1.141, 0.255, 1.109, 1.611
 0.138, 0.521, 1.046, 1.109, 1.140, 0.258, 1.109, 1.611
 0.138, 0.518, 1.047, 1.109, 1.139, 0.261, 1.109, 1.611
 0.138, 0.515, 1.049, 1.109, 1.139, 0.263, 1.109, 1.611
 0.138, 0.512, 1.050, 1.109, 1.138, 0.266, 1.109, 1.611
 0.138, 0.509, 1.052, 1.109, 1.137, 0.269, 1.109, 1.611
 0.138, 0.506, 1.053, 1.110, 1.136, 0.272, 1.110, 1.611
 0.138, 0.503, 1.055, 1.110, 1.136, 0.274, 1.110, 1.611
 0.138, 0.500, 1.056, 1.110, 1.135, 0.277, 1.110, 1.611
 0.138, 0.497, 1.057, 1.110, 1.134, 0.280, 1.110, 1.611
 0.138, 0.494, 1.059, 1.110, 1.134, 0.283, 1.110, 1.611
 0.138, 0.490, 1.061, 1.110, 1.133, 0.286, 1.110, 1.611
 0.138, 0.487, 1.062, 1.110, 1.132, 0.289, 1.110, 1.612
 0.138, 0.484, 1.064, 1.110, 1.131, 0.292, 1.110, 1.612
 0.139, 0.481, 1.065, 1.110, 1.131, 0.295, 1.110, 1.612
 0.139, 0.477, 1.067, 1.110, 1.130, 0.298, 1.110, 1.612
 0.139, 0.474, 1.068, 1.110, 1.129, 0.301, 1.110, 1.612
 0.139, 0.471, 1.070, 1.110, 1.129, 0.304, 1.110, 1.612
 0.139, 0.468, 1.071, 1.109, 1.128, 0.307, 1.109, 1.612
 0.139, 0.465, 1.073, 1.109, 1.127, 0.310, 1.109, 1.612
 0.139, 0.461, 1.074, 1.109, 1.127, 0.313, 1.109, 1.612
 0.139, 0.458, 1.076, 1.109, 1.126, 0.316, 1.109, 1.612
 0.139, 0.455, 1.078, 1.109, 1.125, 0.319, 1.109, 1.612
 0.139, 0.452, 1.079, 1.109, 1.125, 0.322, 1.109, 1.612
 0.139, 0.449, 1.081, 1.109, 1.124, 0.325, 1.109, 1.612
 0.139, 0.445, 1.082, 1.108, 1.123, 0.328, 1.108, 1.612
 0.139, 0.442, 1.084, 1.108, 1.123, 0.331, 1.108, 1.612
 0.139, 0.439, 1.085, 1.108, 1.122, 0.334, 1.108, 1.612
 0.139, 0.436, 1.087, 1.108, 1.122, 0.337, 1.108, 1.612
 0.140, 0.433, 1.088, 1.108, 1.121, 0.340, 1.108, 1.612
 0.140, 0.430, 1.090, 1.107, 1.120, 0.342, 1.107, 1.612
 0.140, 0.427, 1.091, 1.107, 1.120, 0.345, 1.107, 1.612
 0.140, 0.424, 1.093, 1.107, 1.119, 0.348, 1.107, 1.612
 0.140, 0.421, 1.094, 1.107, 1.119, 0.351, 1.107, 1.612
 0.140, 0.418, 1.096, 1.106, 1.118, 0.354, 1.106, 1.612
 0.140, 0.414, 1.097, 1.106, 1.117, 0.357, 1.106, 1.612
 0.140, 0.411, 1.099, 1.106, 1.117, 0.360, 1.106, 1.612
 0.140, 0.408, 1.100, 1.105, 1.116, 0.363, 1.105, 1.612
 0.140, 0.405, 1.102, 1.105, 1.115, 0.366, 1.105, 1.612
 0.140, 0.401, 1.103, 1.105, 1.115, 0.369, 1.105, 1.612
 0.140, 0.398, 1.105, 1.105, 1.114, 0.372, 1.105, 1.612
 0.140, 0.394, 1.107, 1.104, 1.113, 0.375, 1.104, 1.612
 0.140, 0.391, 1.108, 1.104, 1.112, 0.379, 1.104, 1.612
 0.140, 0.387, 1.110, 1.104, 1.112, 0.382, 1.104, 1.612
 0.141, 0.384, 1.111, 1.103, 1.111, 0.385, 1.103, 1.612
 0.141, 0.381, 1.113, 1.103, 1.110, 0.388, 1.103, 1.612
 0.141, 0.377, 1.114, 1.103, 1.109, 0.391, 1.103, 1.612
 0.141, 0.374, 1.116, 1.102, 1.108, 0.395, 1.102, 1.612
 0.141, 0.370, 1.117, 1.102, 1.108, 0.398, 1.102, 1.612
 0.141, 0.366, 1.119, 1.102, 1.107, 0.401, 1.102, 1.612
 0.141, 0.363, 1.120, 1.101, 1.106, 0.404, 1.101, 1.612
 0.141, 0.359, 1.122, 1.101, 1.105, 0.407, 1.101, 1.612
 0.141, 0.356, 1.123, 1.101, 1.104, 0.411, 1.101, 1.612
 0.141, 0.352, 1.125, 1.100, 1.103, 0.414, 1.100, 1.612
 0.141, 0.349, 1.126, 1.100, 1.103, 0.417, 1.100, 1.612
 0.141, 0.345, 1.127, 1.100, 1.102, 0.420, 1.100, 1.612
 0.141, 0.342, 1.129, 1.099, 1.101, 0.423, 1.099, 1.612
 0.141, 0.339, 1.130, 1.099, 1.100, 0.426, 1.099, 1.612
 0.141, 0.335, 1.132, 1.099, 1.099, 0.429, 1.099, 1.612
 0.142, 0.332, 1.133, 1.098, 1.098, 0.433, 1.098, 1.612
 0.142, 0.328, 1.134, 1.098, 1.098, 0.436, 1.098, 1.612
 0.142, 0.325, 1.136, 1.098, 1.097, 0.439, 1.098, 1.612
 0.142, 0.322, 1.137, 1.097, 1.096, 0.442, 1.097, 1.612
 0.142, 0.318, 1.138, 1.097, 1.095, 0.445, 1.097, 1.612
 0.142, 0.315, 1.139, 1.097, 1.094, 0.447, 1.097, 1.612
 0.142, 0.312, 1.141, 1.096, 1.093, 0.450, 1.096, 1.613
 0.142, 0.308, 1.142, 1.096, 1.093, 0.453, 1.096, 1.613
 0.142, 0.305, 1.143, 1.095, 1.092, 0.456, 1.095, 1.613
 0.142, 0.302, 1.145, 1.095, 1.091, 0.459, 1.095, 1.613
 0.142, 0.298, 1.146, 1.095, 1.090, 0.462, 1.095, 1.613
 0.142, 0.295, 1.147, 1.094, 1.090, 0.465, 1.094, 1.613
 0.142, 0.292, 1.149, 1.094, 1.089, 0.468, 1.094, 1.613
 0.142, 0.288, 1.150, 1.093, 1.088, 0.471, 1.093, 1.613
 0.142, 0.285, 1.152, 1.093, 1.087, 0.475, 1.093, 1.613
 0.143, 0.281, 1.153, 1.092, 1.086, 0.478, 1.092, 1.613
 0.143, 0.278, 1.154, 1.091, 1.086, 0.481, 1.091, 1.613
 0.143, 0.274, 1.156, 1.091, 1.085, 0.484, 1.091, 1.613
 0.143, 0.271, 1.157, 1.090, 1.084, 0.487, 1.090, 1.613
 0.143, 0.267, 1.159, 1.089, 1.083, 0.490, 1.089, 1.613
 0.143, 0.264, 1.160, 1.089, 1.083, 0.493, 1.089, 1.613
 0.143, 0.261, 1.161, 1.088, 1.082, 0.497, 1.088, 1.613
 0.143, 0.257, 1.163, 1.087, 1.081, 0.500, 1.087, 1.613
 0.143, 0.254, 1.164, 1.087, 1.080, 0.503, 1.087, 1.613
 0.143, 0.250, 1.166, 1.086, 1.080, 0.506, 1.086, 1.613
 0.143, 0.247, 1.167, 1.085, 1.079, 0.509, 1.085, 1.613
 0.143, 0.243, 1.169, 1.084, 1.078, 0.512, 1.084, 1.613
 0.143, 0.240, 1.170, 1.084, 1.078, 0.515, 1.084, 1.613
 0.143, 0.237, 1.171, 1.083, 1.077, 0.518, 1.083, 1.613
 0.143, 0.233, 1.173, 1.082, 1.076, 0.521, 1.082, 1.613
 0.144, 0.230, 1.174, 1.081, 1.076, 0.524, 1.081, 1.613
 0.144, 0.227, 1.176, 1.080, 1.075, 0.527, 1.080, 1.613
 0.144, 0.223, 1.177, 1.080, 1.074, 0.530, 1.080, 1.613
 0.144, 0.220, 1.178, 1.079, 1.074, 0.533, 1.079, 1.613
 0.144, 0.217, 1.180, 1.078, 1.073, 0.537, 1.078, 1.613
 0.144, 0.213, 1.181, 1.077, 1.072, 0.540, 1.077, 1.613
 0.144, 0.210, 1.183, 1.076, 1.072, 0.543, 1.076, 1.613
 0.144, 0.207, 1.184, 1.075, 1.071, 0.546, 1.075, 1.613
 0.144, 0.203, 1.186, 1.074, 1.071, 0.549, 1.074, 1.613
 0.144, 0.200, 1.188, 1.073, 1.070, 0.552, 1.073, 1.613
 0.144, 0.196, 1.189, 1.072, 1.070, 0.556, 1.072, 1.613
 0.144, 0.193, 1.191, 1.070, 1.069, 0.559, 1.070, 1.613
 0.144, 0.190, 1.192, 1.069, 1.069, 0.562, 1.069, 1.613
 0.144, 0.186, 1.194, 1.068, 1.068, 0.565, 1.068, 1.613
 0.144, 0.183, 1.196, 1.067, 1.068, 0.569, 1.067, 1.613
 0.145, 0.179, 1.197, 1.065, 1.067, 0.572, 1.065, 1.613
 0.145, 0.176, 1.199, 1.064, 1.067, 0.575, 1.064, 1.613
 0.145, 0.172, 1.201, 1.063, 1.066, 0.579, 1.063, 1.613
 0.145, 0.169, 1.202, 1.061, 1.066, 0.582, 1.061, 1.613
 0.145, 0.166, 1.204, 1.060, 1.065, 0.585, 1.060, 1.613
 0.145, 0.162, 1.206, 1.058, 1.065, 0.588, 1.058, 1.613
 0.145, 0.159, 1.207, 1.057, 1.064, 0.592, 1.057, 1.613
 0.145, 0.155, 1.209, 1.056, 1.064, 0.595, 1.056, 1.613
 0.145, 0.152, 1.211, 1.054, 1.064, 0.598, 1.054, 1.613
 0.145, 0.149, 1.212, 1.053, 1.063, 0.601, 1.053, 1.613
 0.145, 0.146, 1.214, 1.051, 1.063, 0.604, 1.051, 1.613
 0.145, 0.142, 1.216, 1.050, 1.063, 0.608, 1.050, 1.613
 0.145, 0.139, 1.217, 1.048, 1.062, 0.611, 1.048, 1.613
 0.145, 0.136, 1.219, 1.047, 1.062, 0.614, 1.047, 1.613
 0.145, 0.133, 1.221, 1.045, 1.062, 0.617, 1.045, 1.613
 0.146, 0.129, 1.222, 1.044, 1.061, 0.620, 1.044, 1.613
 0.146, 0.126, 1.224, 1.042, 1.061, 0.623, 1.042, 1.613
 0.146, 0.123, 1.226, 1.041, 1.061, 0.626, 1.041, 1.613
 0.146, 0.119, 1.227, 1.039, 1.060, 0.630, 1.039, 1.613
 0.146, 0.116, 1.229, 1.037, 1.060, 0.633, 1.037, 1.612
 0.146, 0.113, 1.231, 1.036, 1.060, 0.636, 1.036, 1.612
 0.146, 0.109, 1.233, 1.034, 1.059, 0.640, 1.034, 1.612
 0.146, 0.106, 1.234, 1.032, 1.059, 0.643, 1.032, 1.612
 0.146, 0.103, 1.236, 1.030, 1.059, 0.646, 1.030, 1.612
 0.146, 0.099, 1.238, 1.028, 1.058, 0.649, 1.028, 1.612
 0.146, 0.096, 1.240, 1.027, 1.058, 0.653, 1.027, 1.612
 0.146, 0.093, 1.241, 1.025, 1.058, 0.656, 1.025, 1.612
 0.146, 0.089, 1.243, 1.023, 1.058, 0.659, 1.023, 1.612
 0.146, 0.086, 1.245, 1.021, 1.057, 0.663, 1.021, 1.612
 0.146, 0.082, 1.247, 1.019, 1.057, 0.666, 1.019, 1.612
 0.147, 0.079, 1.248, 1.017, 1.057, 0.669, 1.017, 1.612
 0.147, 0.076, 1.250, 1.015, 1.057, 0.672, 1.015, 1.612
 0.147, 0.072, 1.252, 1.013, 1.056, 0.676, 1.013, 1.612
 0.147, 0.069, 1.254, 1.012, 1.056, 0.679, 1.012, 1.612
 0.147, 0.066, 1.255, 1.010, 1.056, 0.682, 1.010, 1.612
 0.147, 0.063, 1.257, 1.008, 1.056, 0.685, 1.008, 1.612
 0.147, 0.059, 1.259, 1.006, 1.055, 0.689, 1.006, 1.612
 0.147, 0.056, 1.260, 1.004, 1.055, 0.692, 1.004, 1.612
 0.147, 0.053, 1.262, 1.002, 1.055, 0.695, 1.002, 1.612
 0.147, 0.050, 1.264, 1.000, 1.055, 0.698, 1.000, 1.612
 0.147, 0.047, 1.265, 0.998, 1.054, 0.701, 0.998, 1.612
 0.147, 0.043, 1.267, 0.996, 1.054, 0.704, 0.996, 1.612
 0.147, 0.040, 1.268, 0.995, 1.054, 0.707, 0.995, 1.612
 0.147, 0.037, 1.270, 0.993, 1.053, 0.710, 0.993, 1.612
 0.147, 0.033, 1.272, 0.991, 1.053, 0.714, 0.991, 1.612
 0.148, 0.030, 1.273, 0.989, 1.053, 0.717, 0.989, 1.612
 0.148, 0.027, 1.275, 0.987, 1.052, 0.720, 0.987, 1.612
 0.148, 0.023, 1.276, 0.985, 1.052, 0.723, 0.985, 1.612
 0.148, 0.020, 1.278, 0.983, 1.052, 0.727, 0.983, 1.612
 0.148, 0.016, 1.280, 0.981, 1.051, 0.730, 0.981, 1.612
 0.148, 0.013, 1.281, 0.979, 1.051, 0.733, 0.979, 1.612
 0.148, 0.009, 1.283, 0.977, 1.050, 0.736, 0.977, 1.612
 0.148, 0.006, 1.284, 0.975, 1.050, 0.740, 0.975, 1.612
 0.148, 0.002, 1.286, 0.973, 1.049, 0.743, 0.973, 1.612
 0.148,-0.001, 1.287, 0.971, 1.049, 0.746, 0.971, 1.612
 0.148,-0.004, 1.289, 0.969, 1.048, 0.749, 0.969, 1.612
 0.148,-0.008, 1.290, 0.967, 1.048, 0.753, 0.967, 1.612
 0.148,-0.011, 1.292, 0.965, 1.047, 0.756, 0.965, 1.612
 0.148,-0.015, 1.293, 0.963, 1.047, 0.759, 0.963, 1.612
 0.148,-0.018, 1.294, 0.961, 1.046, 0.762, 0.961, 1.612
 0.149,-0.022, 1.296, 0.959, 1.046, 0.765, 0.959, 1.612
 0.149,-0.025, 1.297, 0.957, 1.045, 0.769, 0.957, 1.612
 0.149,-0.029, 1.299, 0.955, 1.045, 0.772, 0.955, 1.612
 0.149,-0.032, 1.300, 0.953, 1.044, 0.775, 0.953, 1.612
 0.149,-0.036, 1.301, 0.952, 1.044, 0.778, 0.952, 1.612
 0.149,-0.039, 1.303, 0.950, 1.043, 0.781, 0.950, 1.613
 0.149,-0.042, 1.304, 0.948, 1.043, 0.784, 0.948, 1.613
 0.149,-0.046, 1.305, 0.946, 1.042, 0.787, 0.946, 1.613
 0.149,-0.049, 1.307, 0.943, 1.042, 0.790, 0.943, 1.612
 0.149,-0.053, 1.308, 0.941, 1.041, 0.794, 0.941, 1.612
 0.149,-0.056, 1.310, 0.938, 1.041, 0.797, 0.938, 1.612
 0.149,-0.060, 1.312, 0.935, 1.041, 0.801, 0.935, 1.612
 0.149,-0.063, 1.314, 0.931, 1.041, 0.804, 0.931, 1.612
 0.149,-0.067, 1.316, 0.928, 1.041, 0.808, 0.928, 1.611
 0.149,-0.070, 1.318, 0.924, 1.041, 0.811, 0.924, 1.611
 0.150,-0.074, 1.320, 0.920, 1.041, 0.815, 0.920, 1.611
 0.150,-0.078, 1.322, 0.916, 1.041, 0.819, 0.916, 1.610
 0.150,-0.081, 1.324, 0.912, 1.041, 0.823, 0.912, 1.610
 0.150,-0.085, 1.327, 0.907, 1.041, 0.827, 0.907, 1.609
 0.150,-0.089, 1.329, 0.903, 1.041, 0.831, 0.903, 1.609
 0.150,-0.092, 1.331, 0.898, 1.041, 0.835, 0.898, 1.608
 0.150,-0.096, 1.334, 0.893, 1.042, 0.839, 0.893, 1.608
 0.150,-0.100, 1.336, 0.888, 1.042, 0.843, 0.888, 1.608
 0.150,-0.104, 1.339, 0.883, 1.042, 0.847, 0.883, 1.607
 0.150,-0.107, 1.342, 0.877, 1.043, 0.851, 0.877, 1.607
 0.150,-0.111, 1.344, 0.872, 1.043, 0.855, 0.872, 1.606
 0.150,-0.115, 1.347, 0.867, 1.044, 0.859, 0.867, 1.606
 0.150,-0.118, 1.350, 0.861, 1.044, 0.863, 0.861, 1.605
 0.150,-0.122, 1.352, 0.856, 1.045, 0.867, 0.856, 1.605
 0.150,-0.125, 1.355, 0.850, 1.045, 0.871, 0.850, 1.604
 0.151,-0.129, 1.358, 0.844, 1.046, 0.875, 0.844, 1.604
 0.151,-0.133, 1.361, 0.838, 1.047, 0.879, 0.838, 1.604
 0.151,-0.136, 1.363, 0.833, 1.047, 0.883, 0.833, 1.603
 0.151,-0.140, 1.366, 0.827, 1.048, 0.888, 0.827, 1.603
 0.151,-0.143, 1.369, 0.821, 1.049, 0.892, 0.821, 1.603
 0.151,-0.147, 1.372, 0.815, 1.049, 0.896, 0.815, 1.602
 0.151,-0.150, 1.375, 0.809, 1.050, 0.900, 0.809, 1.602
 0.151,-0.154, 1.377, 0.803, 1.051, 0.903, 0.803, 1.602
 0.151,-0.157, 1.380, 0.797, 1.052, 0.907, 0.797, 1.601
 0.151,-0.160, 1.383, 0.791, 1.052, 0.911, 0.791, 1.601
 0.151,-0.164, 1.386, 0.785, 1.053, 0.915, 0.785, 1.601
 0.151,-0.167, 1.388, 0.779, 1.054, 0.919, 0.779, 1.601
 0.151,-0.170, 1.391, 0.773, 1.055, 0.923, 0.773, 1.601
 0.151,-0.173, 1.394, 0.767, 1.056, 0.927, 0.767, 1.601
 0.151,-0.177, 1.397, 0.761, 1.057, 0.930, 0.761, 1.600
 0.152,-0.180, 1.399, 0.756, 1.057, 0.934, 0.756, 1.600
 0.152,-0.183, 1.402, 0.750, 1.058, 0.938, 0.750, 1.600
 0.152,-0.186, 1.405, 0.744, 1.059, 0.941, 0.744, 1.600
 0.152,-0.189, 1.407, 0.738, 1.060, 0.945, 0.738, 1.600
 0.152,-0.192, 1.410, 0.732, 1.061, 0.948, 0.732, 1.600
 0.152,-0.195, 1.412, 0.727, 1.062, 0.952, 0.727, 1.600
 0.152,-0.198, 1.415, 0.721, 1.063, 0.955, 0.721, 1.600
 0.152,-0.201, 1.418, 0.715, 1.064, 0.958, 0.715, 1.600
 0.152,-0.204, 1.420, 0.710, 1.065, 0.962, 0.710, 1.601
 0.152,-0.207, 1.423, 0.704, 1.065, 0.965, 0.704, 1.601
 0.152,-0.209, 1.425, 0.699, 1.066, 0.968, 0.699, 1.601
 0.152,-0.212, 1.427, 0.693, 1.067, 0.971, 0.693, 1.601
 0.152,-0.215, 1.430, 0.688, 1.068, 0.974, 0.688, 1.601
 0.152,-0.217, 1.432, 0.683, 1.069, 0.977, 0.683, 1.601
 0.152,-0.220, 1.434, 0.678, 1.070, 0.980, 0.678, 1.602
 0.153,-0.223, 1.437, 0.672, 1.071, 0.983, 0.672, 1.602
 0.153,-0.225, 1.439, 0.667, 1.072, 0.986, 0.667, 1.602
 0.153,-0.228, 1.441, 0.662, 1.073, 0.989, 0.662, 1.602
 0.153,-0.230, 1.443, 0.657, 1.073, 0.992, 0.657, 1.603
 0.153,-0.232, 1.445, 0.653, 1.074, 0.995, 0.653, 1.603
 0.153,-0.235, 1.448, 0.648, 1.075, 0.997, 0.648, 1.603
 0.153,-0.237, 1.450, 0.643, 1.076, 1.000, 0.643, 1.603
 0.153,-0.239, 1.452, 0.638, 1.077, 1.002, 0.638, 1.604
 0.153,-0.242, 1.454, 0.634, 1.078, 1.005, 0.634, 1.604
 0.153,-0.244, 1.456, 0.629, 1.078, 1.007, 0.629, 1.604
 0.153,-0.246, 1.457, 0.625, 1.079, 1.010, 0.625, 1.605
 0.153,-0.248, 1.459, 0.620, 1.080, 1.012, 0.620, 1.605
 0.153,-0.250, 1.461, 0.615, 1.081, 1.015, 0.615, 1.605
 0.153,-0.252, 1.463, 0.611, 1.082, 1.017, 0.611, 1.606
 0.153,-0.254, 1.465, 0.606, 1.083, 1.019, 0.606, 1.606
 0.154,-0.256, 1.467, 0.601, 1.084, 1.021, 0.601, 1.606
 0.154,-0.258, 1.469, 0.597, 1.085, 1.023, 0.597, 1.606
 0.154,-0.260, 1.471, 0.592, 1.086, 1.026, 0.592, 1.607
 0.154,-0.262, 1.473, 0.587, 1.087, 1.028, 0.587, 1.607
 0.154,-0.264, 1.475, 0.582, 1.088, 1.030, 0.582, 1.607
 0.154,-0.265, 1.476, 0.578, 1.089, 1.032, 0.578, 1.607
 0.154,-0.267, 1.478, 0.573, 1.090, 1.034, 0.573, 1.608
 0.154,-0.269, 1.480, 0.568, 1.091, 1.036, 0.568, 1.608
 0.154,-0.270, 1.482, 0.563, 1.092, 1.038, 0.563, 1.608
 0.154,-0.272, 1.484, 0.559, 1.093, 1.039, 0.559, 1.608
 0.154,-0.274, 1.485, 0.554, 1.094, 1.041, 0.554, 1.609
 0.154,-0.275, 1.487, 0.549, 1.095, 1.043, 0.549, 1.609
 0.154,-0.277, 1.489, 0.545, 1.096, 1.045, 0.545, 1.609
 0.154,-0.278, 1.490, 0.540, 1.097, 1.046, 0.540, 1.609
 0.154,-0.280, 1.492, 0.536, 1.098, 1.048, 0.536, 1.610
 0.155,-0.281, 1.494, 0.531, 1.099, 1.050, 0.531, 1.610
 0.155,-0.283, 1.495, 0.527, 1.100, 1.051, 0.527, 1.610
 0.155,-0.284, 1.497, 0.522, 1.101, 1.053, 0.522, 1.611
 0.155,-0.285, 1.498, 0.518, 1.102, 1.054, 0.518, 1.611
 0.155,-0.287, 1.500, 0.514, 1.103, 1.056, 0.514, 1.611
 0.155,-0.288, 1.501, 0.509, 1.104, 1.057, 0.509, 1.611
 0.155,-0.289, 1.503, 0.505, 1.105, 1.058, 0.505, 1.612
 0.155,-0.290, 1.504, 0.501, 1.106, 1.060, 0.501, 1.612
 0.155,-0.291, 1.506, 0.497, 1.107, 1.061, 0.497, 1.612
 0.155,-0.293, 1.507, 0.492, 1.108, 1.062, 0.492, 1.612
 0.155,-0.294, 1.508, 0.488, 1.109, 1.064, 0.488, 1.613
 0.155,-0.295, 1.510, 0.484, 1.110, 1.065, 0.484, 1.613
 0.155,-0.296, 1.511, 0.480, 1.111, 1.066, 0.480, 1.613
 0.155,-0.297, 1.512, 0.476, 1.112, 1.067, 0.476, 1.613
 0.155,-0.299, 1.514, 0.472, 1.113, 1.069, 0.472, 1.613
 0.156,-0.300, 1.515, 0.468, 1.114, 1.070, 0.468, 1.614
 0.156,-0.301, 1.516, 0.464, 1.114, 1.071, 0.464, 1.614
 0.156,-0.302, 1.517, 0.460, 1.115, 1.072, 0.460, 1.614
 0.156,-0.304, 1.518, 0.456, 1.116, 1.074, 0.456, 1.614
 0.156,-0.305, 1.519, 0.452, 1.117, 1.075, 0.452, 1.614
 0.156,-0.306, 1.521, 0.448, 1.117, 1.076, 0.448, 1.615
 0.156,-0.308, 1.522, 0.444, 1.118, 1.077, 0.444, 1.615
 0.156,-0.309, 1.523, 0.440, 1.118, 1.078, 0.440, 1.615
